tbl1,attr1,tbl2,attr2,r_val,p_val,samples,flag
"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.2705625020292082,0.0025772373005759,122,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),SYB65_327_202209_International Migrants and Refugees,Total refugees and people in refugee-like situations (number),0.2425378937780815,0.0035162548088869,143,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),SYB65_153_202209_Gross Value Added by Economic Activity,Industry (% of gross value added),0.3138090396495078,3.0304960607022123e-22,910,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),SYB65_264_202209_Patents,Grants of patents (number),0.3625952879431445,7.112910702522832e-10,272,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),SYB65_264_202209_Patents,Patents in force (number),0.3071242192262122,0.0029025007670244,92,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),SYB65_264_202209_Patents,Resident patent filings (per million population),0.3748506923730432,1.3042631535835967e-05,128,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_323_202209_Teaching Staff in education,Teachers at upper secondary level (thousands),0.9601105677491352,2.143762083381356e-289,521,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Capital city population (as a percentage of total population),-0.2110687494172539,0.0017252441724336,218,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Capital city population (as a percentage of total urban population),-0.4029988992274272,6.40737225617032e-10,218,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Capital city population (thousands),0.23089949896635,0.0334958747000113,85,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),0.8264320636281133,1.4471510750870477e-71,281,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),0.8308202334221407,5.6523801525455044e-73,281,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for males (millions),0.8213639729569077,5.47644929124888e-70,281,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),"SYB65_1_202209_Population, Surface Area and Density",Surface area (thousand km2),0.6240905493710348,3.3878033421101525e-19,165,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_154_202209_Health Personnel,Health personnel: Dentists (number),0.2433490371625728,0.0266345876236907,83,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_154_202209_Health Personnel,Health personnel: Nurses and midwives (number),0.3859143885158515,0.0425290994285342,28,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_154_202209_Health Personnel,Health personnel: Pharmacists (number),0.4628253337432225,2.2536373652239133e-05,77,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_154_202209_Health Personnel,Health personnel: Physicians (number),0.5725074151053673,9.221170192817285e-06,52,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),0.2823609910010139,7.232563652205668e-07,298,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (as % GNI),-0.2493869530838733,1.7340289138514092e-05,290,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (millions of US dollars),0.248425511240732,7.665755864200011e-05,248,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_123_202209_Total Imports Exports and Balance of Trade,Exports FOB (millions of US dollars),0.5494974097112472,1.0697102085517176e-11,131,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_123_202209_Total Imports Exports and Balance of Trade,Imports CIF (millions of US dollars),0.370328102792026,0.0007812022521414,79,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_125_202209_Balance of Payments,Balance of Payments: Financial account (millions of US dollars),0.2012322779605152,0.0201990399048285,133,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_327_202209_International Migrants and Refugees,"Asylum seekers, including pending cases (number)",0.206845500967838,0.005208928893087,181,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),0.2255696383449833,0.0255330916875668,98,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.4256628672105513,4.8807650089767136e-05,85,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_264_202209_Patents,Grants of patents (number),0.2648130956695524,0.0010996771855421,149,region_and_year
SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),SYB65_264_202209_Patents,Patents in force (number),0.3111909101773296,0.027825808792789,50,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_230_202209_GDP and GDP Per Capita,GDP per capita (US dollars),0.3059747187753213,0.000882601709485,115,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_230_202209_GDP and GDP Per Capita,GDP real rates of growth (percent),-0.2236484970216392,1.2521343319913062e-08,634,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, rural (Proportion of population with access)",0.709620188169059,2.8597514050340477e-24,150,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, total (Proportion of population with access)",0.8198516507645603,1.4842083536864584e-68,277,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, urban (Proportion of population with access)",0.7359096038316985,3.502341682136996e-34,193,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, rural (Proportion of population with access)",0.6553873633440495,7.525270408084119e-23,175,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, total (Proportion of population with access)",0.6418157274804946,1.1296574906739032e-33,278,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, urban (Proportion of population with access)",0.6192063204137521,5.954966593308769e-26,232,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_309_202209_Education,Gross enrollment ratio - Secondary (female),0.7461912382601618,6.981736881556856e-79,437,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_309_202209_Education,Gross enrollment ratio - Secondary (male),0.7294946384838592,9.20954276560001e-74,437,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_309_202209_Education,Gross enrollment ratio - Upper secondary level (female),0.7344816829491351,6.506036339854917e-75,435,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_309_202209_Education,Gross enrollment ratio - Upper secondary level (male),0.6933018919188358,1.365839241859896e-63,435,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_176_202209_Tourist-Visitors Arrival and Expenditure,Tourism expenditure (millions of US dollars),0.2471771899719806,0.0005292068080946,193,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_328_202209_Intentional homicides and other crimes,"Assault rate per 100,000 population",0.321689565620764,4.602213783237719e-08,276,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_328_202209_Intentional homicides and other crimes,"Kidnapping at the national level, rate per 100,000",0.2524489346531327,3.567252460496975e-05,262,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_328_202209_Intentional homicides and other crimes,"Theft at the national level, rate per 100,000 population",0.5071557637867915,3.8546974852549546e-14,195,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_328_202209_Intentional homicides and other crimes,"Total Sexual Violence at the national level, rate per 100,000",0.4819404345728062,1.547482368339874e-15,243,region_and_year
SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,SYB65_145_202209_Land,Arable land (thousand hectares),-0.3926903790216465,9.100460075614605e-08,173,region_and_year
